symbol,relevant_stock
SZ002955,"SZ002955,SZ002859,SZ002806,SZ002916,SZ002925,SZ002933,SZ002938,SZ002967"
SZ301600,"SZ301600,SZ300750,SZ300450,SZ300395,SZ300747,SZ300124,SZ300672,SZ300532"
SZ001313,"SZ001313,SZ002812,SZ002916,SZ002932,SZ002967,SZ003009,SZ003035,SZ003037"
SZ000731,"SZ000731,SZ000839,SZ002008,SZ002013,SZ002025,SZ002035,SZ002042,SZ002050"
SH688609,"SH688609,SH688007,SH688012,SH688019,SH688029,SH688036,SH688063,SH688086"
SZ300231,"SZ300231,SZ300014,SZ300073,SZ300124,SZ300133,SZ300141,SZ300165,SZ300207"
SH605266,"SH605266,SH603338,SH603019,SH603035,SH603036,SH603037,SH603038"
SH600737,"SH600737,SH600585,SH600519,SH600809,SH600197,SH600702,SH600600"
SZ002157,"SZ002157,SZ002008,SZ002049,SZ002129,SZ002202,SZ002245,SZ002306,SZ002475"
SZ300973,"SZ300973,SZ300506,SZ300533,SZ300751,SZ300750,SZ300759,SZ300760,SZ300761"
SZ000632,"SZ000632,SZ000703,SZ002005,SZ002008,SZ002010,SZ002011,SZ002013"
SZ002190,"SZ002190,SZ002475,SZ002008,SZ002245,SZ002050,SZ002180,SZ002209,SZ002236"
SH603262,"SH603262,SH603009,SH603338,SH603606,SH603997,SZ002829,SZ002933,SZ002967"
SH603109,"SH603109,SH603009,SH603338,SH603606,SH603993,SH603026,SH603035,SH603032"
SZ000998,"SZ000998,SZ002008,SZ002202,SZ002444,SZ002508,SZ002511,SZ002531,SZ002558"
SH688520,"SH688520,SH688007,SH688012,SH688019,SH688023,SH688026,SH688030,SH688036"
SH603686,"SH603686,SH603009,SH603305,SZ002829,SZ002933,SZ002967,SZ002986"
SZ002403,"SZ002403,SZ002008,SZ002139,SZ002245,SZ002475,SZ002508,SZ002600,SZ002709"
SZ300917,"SZ300917,SZ300747,SZ300533,SZ300672,SZ300661,SZ300751,SZ300782"
SZ000838,"SZ000838,SZ002005,SZ002202,SZ002236,SZ002475,SZ002508,SZ002510,SZ002558"
SH600239,"SH600239,SH600585,SH600019,SH600031,SH600028,SH601857,SH601398,SH601988"
SH603587,"SH603587,SH603305,SH603009,SH603606,SH603659,SH603026,SH603338,SH603997"
SZ300657,"SZ300657,SZ300750,SZ300782,SZ300747,SZ300769,SZ300770,SZ300771"
SH688220,"SH688220,SH688007,SH688012,SH688019,SH688081,SH688101,SH688111,SH688169"
SZ000581,"SZ000581,SZ000725,SZ002005,SZ002202,SZ002236,SZ002407,SZ002466,SZ002508"
SZ002533,"SZ002533,SZ002008,SZ002245,SZ002475,SZ002709,SZ002829,SZ002916,SZ002938"
SH603352,"SH603352,SH603009,SH603659,SH603035,SH603338,SH603606,SH603997,SZ002829"
SZ300898,"SZ300898,SZ300751,SZ300747,SZ300750,SZ300752,SZ300753,SZ300755"
BJ920112,"BJ920112,600519,000858,000568,000799,603198,600702,600197"
SZ300557,"SZ300557,SZ300083,SZ300124,SZ300223,SZ300274,SZ300308,SZ300325,SZ300346"
SZ002771,"SZ002771,SZ002829,SZ002916,SZ002933,SZ002957,SZ002986,SZ003009"
SZ000661,"SZ000661,SZ002008,SZ002202,SZ002444,SZ002508,SZ002510,SZ002601,SZ002709"
SZ300026,"SZ300026,SZ300014,SZ300034,SZ300036,SZ300040,SZ300041,SZ300042,SZ300043"
SZ300723,"SZ300723,SZ300751,SZ300782,SZ300803,SZ300812,SZ300821,SZ300830"
SH603615,"SH603615,SH603009,SH603305,SH603338,SH603606,SH603997,SZ002829,SZ002933"
BJ920906,"BJ920906,600585,002008,002463,002709,300101,300124"
SH600095,"SH600095,SH600008,SH600019,SH600028,SH600031,SH600050,SH600087,SH600104"
SH688553,"SH688553,SH688007,SH688012,SH688019,SH688086,SH688111,SH688169,SH688305"
SH603648,"SH603648,SH603338,SH603009,SZ002829,SH603026,SH603606,SH603997"
SH688575,"SH688575,SH688008,SH688012,SH688019,SH688081,SH688111,SH688169,SH688300"
SZ002979,"SZ002979,SZ002850,SZ002916,SZ002938,SZ002958,SZ002967,SZ003009,SZ003035"
SH600429,"SH600429,SH600547,SH600111,SH600307,SH600812,SH600219,SH600585"
SZ301632,"SZ301632,SZ300750,SZ300782,SZ300532,SZ300724,SZ300769,SZ300803,SZ300806"
SH688170,"SH688170,SH688007,SH688012,SH688019,SH688081,SH688101,SH688111,SH688126"
BJ920608,"BJ920608,BJ833518,BJ833577,BJ833823,BJ834017,BJ834167,BJ834285"
SZ000626,"SZ000626,SZ002005,SZ002008,SZ002010,SZ002011,SZ002013,SZ002015"
SH601066,"SH601066,SH600585,SH600519,SH600809,SH600779,SH600197,SH600059,SH600600"
SH688399,"SH688399,SH688012,SH688008,SH688019,SH688086,SH688169,SH688300,SH688396"
BJ920006,"BJ920006,600519,000858,000568,600702,603198,600197,600809"
BJ920832,"BJ920832,600585,002463,002829,603026,603305,603690,603703"
SZ002292,"SZ002292,SZ002008,SZ002475,SZ002129,SZ002709,SZ002829,SZ002933,SZ002967"
SZ300641,"SZ300641,SZ300751,SZ300782,SZ300750,SZ300747,SZ300749,SZ300748"
SZ300747,"SZ300747,SZ300751,SZ300782,SZ300803,SZ300805,SZ300806,SZ300807"
SH688279,"SH688279,SH688007,SH688012,SH688019,SH688025,SH688037,SH688063,SH688086"
SH603517,"SH603517,SH603338,SH603659,SH603026,SZ002829,SH603005,SH603936,SH603608"
SH688169,"SH688169,SH688012,SH688008,SH688019,SH688016,SH688006,SH688007"
BJ920185,"BJ920185,SH600585,SH600019,SH601318,SH601668,SH600036,SH601166,SH600000"
SZ300419,"SZ300419,SZ300073,SZ300124,SZ300346,SZ300357,SZ300408,SZ300450,SZ300500"
SH688388,"SH688388,SH688007,SH688012,SH688019,SH688029,SH688036,SH688086,SH688111"
BJ920720,"BJ920720,600585,002463,002812,603026,603338,603650,603986"
SZ000958,"SZ000958,SZ002008,SZ002202,SZ002444,SZ002531,SZ002601,SZ002709,SZ002829"
SH688602,"SH688602,SH688007,SH688012,SH688019,SH688025,SH688036,SH688050,SH688063"
SH603353,"SH603353,SH603009,SH603026,SH603032,SH603033,SH603035,SH603036"
SH600775,"SH600775,SH600519,SZ000858,SH600809,SH603198,SH600702,SH600197"
SZ002640,"SZ002640,SZ002008,SZ002202,SZ002243,SZ002475,SZ002570,SZ002600,SZ002709"
SZ000750,"SZ000750,SZ000839,SZ002005,SZ002202,SZ002236,SZ002444,SZ002508,SZ002601"
SZ000004,"SZ000004,SZ000009,SZ000021,SZ000034,SZ000046,SZ000050,SZ000063"
SZ300439,"SZ300439,SZ300346,SZ300672,SZ300751,SZ300747,SZ300661,SZ300698"
SZ300212,"SZ300212,SZ300014,SZ300083,SZ300124,SZ300141,SZ300207,SZ300223,SZ300227"
SZ002003,"SZ002003,SZ002245,SZ002709,SZ002812,SZ002925,SZ002938,SZ002967"
SZ300460,"SZ300460,SZ300346,SZ300274,SZ300124,SZ300083,SZ300118,SZ300316,SZ300395"
BJ920237,"BJ920237,600519,000858,000568,600809,600702,600197,600600"
SZ300598,"SZ300598,SZ300014,SZ300118,SZ300274,SZ300346,SZ300395,SZ300400,SZ300450"
SZ300203,"SZ300203,SZ300014,SZ300124,SZ300182,SZ300223,SZ300274,SZ300300,SZ300308"
SH600167,"SH600167,SH600019,SH600028,SH600031,SH600050,SH600104,SH600150,SH600188"
BJ920149,"BJ920149,600519,000858,000568,600702,600197,600809,000596"
SZ002584,"SZ002584,SZ002008,SZ002475,SZ002241,SZ002709,SZ002340,SZ002179,SZ002202"
SH600675,"SH600675,SH600019,SH600036,SH601166,SH601328,SH601398,SH601988"
SZ003036,"SZ003036,SZ002812,SZ002995,SZ002709,SZ002932,SZ002986,SZ002957"
SH601825,"SH601825,SH600019,SH601989,SH601398,SH601288,SH601939,SH600036,SH601166"
BJ920204,"BJ920204,600519,000858,000568,000799,603198,600702,600197"
SZ301656,"SZ301656,SZ300750,SZ300450,SZ300747,SZ300769,SZ300782,SZ300793"
SH601928,"SH601928,SH600019,SH601888,SH601989,SH601668,SH601398,SH601288,SH600036"
SH603039,"SH603039,SH600522,SH600176,SH600340,SH600481,SH600876,SZ000703,SZ000709"
SH605218,"SH605218,SH603338,SH603009,SH603606,SZ002829,SZ002959,SZ002991"
SZ002984,"SZ002984,SZ002850,SZ002805,SZ002912,SZ002933,SZ002958,SZ002967"
BJ920086,"BJ920086,600519,000858,000568,600702,600197,600809,600600"
SH600056,"SH600056,SH600028,SH601857,SH600087,SH600339,SH600188,SH600019"
SZ301533,"SZ301533,SZ300506,SZ300595,SZ300751,SZ300803,SZ300815,SZ300878,SZ300901"
SZ001323,"SZ001323,SZ002812,SZ002993,SZ002957,SZ002969,SZ002986,SZ003009,SZ003035"
SZ000977,"SZ000977,SZ002008,SZ002463,SZ002709,SZ002821,SZ002933,SH603026,SH603338"
SZ301059,"SZ301059,SZ300751,SZ300747,SZ300769,SZ300782,SZ300803,SZ300805"
SZ300813,"SZ300813,SZ300751,SZ300747,SZ300750,SZ300769,SZ300782,SZ300787,SZ300790"
SZ301004,"SZ301004,SZ300751,SZ300745,SZ300750,SZ300753,SZ300752,SZ300755"
SZ301236,"SZ301236,SZ300750,SZ300782,SZ300535,SZ300450,SZ300476,SZ300661"
SH688177,"SH688177,SH688007,SH688012,SH688019,SH688029,SH688037,SH688063,SH688087"
SH603128,"SH603128,SH603009,SH603606,SH603338,SH603716,SH603997,SZ002823,SZ002906"
SZ000566,"SZ000566,SZ000725,SZ002005,SZ002202,SZ002236,SZ002444,SZ002508,SZ002594"
SH600871,"SH600871,SH600585,SH600019,SH600036,SH601398,SH601288,SH601988"
SZ300021,"SZ300021,SZ300024,SZ300036,SZ300059,SZ300070,SZ300101,SZ300104,SZ300124"
SH603206,"SH603206,SH603009,SH603338,SH603606,SH603659,SH603716,SH603997"
SZ300529,"SZ300529,SZ300014,SZ300073,SZ300124,SZ300133,SZ300141,SZ300162,SZ300223"
SZ002693,"SZ002693,SZ002008,SZ002050,SZ002179,SZ002209,SZ002248,SZ002475"
SZ300096,"SZ300096,SZ300124,SZ300073,SZ300101,SZ300133,SZ300141,SZ300146"
SH600642,"SH600642,SH600585,SH600519,SH600809,SH600779,SH600059,SH600197"
SZ001222,"SZ001222,SZ002829,SZ002933,SZ002967,SZ002981,SZ003009,SZ003035,SZ003037"
SH688359,"SH688359,SH688007,SH688086,SZ300751,SH688012,SH688008,SH688019,SH688025"
SZ001386,"SZ001386,SZ002812,SZ002933,SZ002967,SZ002986,SZ003009,SZ003017,SZ003035"
SH600333,"SH600333,SH600585,SH600547,SH600309,SH600111,SH600019,SH600871,SH600500"
SZ000638,"SZ000638,SZ000725,SZ002236,SZ002466,SZ002594,SZ002738,SZ002829"
SZ002977,"SZ002977,SZ002812,SZ002938,SZ002957,SZ002966,SZ002980,SZ002981"
SH600178,"SH600178,SH600585,SH600309,SH600801,SH600426,SH600019,SH600028"
SH603168,"SH603168,SH603338,SH603009,SZ002829,SH603650,SH603035,SH603026,SH603033"
SH600081,"SH600081,SH600019,SH600028,SH600031,SH600050,SH600188,SH600320,SH601008"
SH600941,"SH600941,SH600876,SH600547,SH600309,SH600111,SH600019,SH600028,SH600036"
SH600822,"SH600822,SH600585,SH600019,SH600031,SH600036,SH600050,SH601000"
SZ300256,"SZ300256,SZ300014,SZ300073,SZ300124,SZ300133,SZ300207,SZ300223,SZ300274"
SZ002117,"SZ002117,SZ002008,SZ002056,SZ002129,SZ002209,SZ002245,SZ002475,SZ002508"
SZ002907,"SZ002907,SZ002850,SZ002916,SZ002925,SZ002938,SZ002958,SZ002967"
SH600844,"SH600844,SH600585,SH600519,SH600702,SH600132,SH600059,SH600809,SH600779"
SH600650,"SH600650,SH600585,SH600019,SH600036,SH601398,SH601988,SH601288,SH601328"
SH603666,"SH603666,SH603305,SH603026,SH603035,SH603716,SH603997,SZ002823,SZ002906"
SZ300168,"SZ300168,SZ300073,SZ300124,SZ300274,SZ300346,SZ300350,SZ300353,SZ300400"
BJ920123,"BJ920123,600519,000858,000568,600702,600197,600809,002304"
SZ300122,"SZ300122,SZ300073,SZ300124,SZ300133,SZ300135,SZ300136,SZ300137,SZ300138"
SH688566,"SH688566,SH688007,SH688012,SH688019,SH688081,SH688111,SH688169,SH688305"
SH688168,"SH688168,SH688007,SH688012,SH688019,SH688081,SH688086,SH688101,SH688111"
SZ002031,"SZ002031,SZ002008,SZ002245,SZ002475,SZ002508,SZ002562,SZ002601,SZ002709"
SZ002074,"SZ002074,SZ002245,SZ002008,SZ002475,SZ002138,SZ002050,SZ002129"
SZ300185,"SZ300185,SZ300014,SZ300073,SZ300101,SZ300124,SZ300136,SZ300142,SZ300150"
SH600446,"SH600446,SH600585,SH600196,SH600309,SH600028,SH600871,SH600019"
SH600793,"SH600793,SH600519,SH600809,SH600197,SH600702,SH600600,SH600059"
SZ300111,"SZ300111,SZ300073,SZ300124,SZ300133,SZ300141,SZ300142,SZ300144,SZ300146"
SH603322,"SH603322,SH600885,SH600519,SH600197,SH603198,SH603589,SH603358,SH603919"
SH601872,"SH601872,SH600019,SH601988,SH601398,SH601288,SH600036,SH601166,SH600000"
SH688063,"SH688063,SH688008,SH688012,SH688019,SH688029,SH688036,SH688052,SH688066"
SZ301169,"SZ301169,SZ300751,SZ300745,SZ300503,SZ300450,SZ300480,SZ300747,SZ300749"
BJ920690,"BJ920690,688082,688007,688063,688012,688008,688019,688025"
SH603160,"SH603160,SH603338,SH603026,SH603009,SH603035,SH603037,SH603039"
SZ001301,"SZ001301,SZ002829,SZ002933,SZ002967,SZ300535,SZ300660,SZ300726,SZ300803"
SH603701,"SH603701,SH600886,SZ002008,SH600519,SZ000858,SH603198,SH603369,SH603589"
SH605300,"SH605300,SH603305,SH603606,SH603035,SH603337,SH603659,SH603009,SH603690"
SH600906,"SH600906,SH600585,SH600519,SH600809,SH603198,SH603369,SH603589"
SZ002901,"SZ002901,SZ002812,SZ002916,SZ002709,SZ002932,SZ002926,SZ002933"
SZ300341,"SZ300341,SZ300014,SZ300124,SZ300223,SZ300274,SZ300309,SZ300333,SZ300355"
SH601611,"SH601611,SH600019,SH600028,SH600031,SH600050,SH600150,SH600188,SH601000"
SH603516,"SH603516,SH603338,SH603026,SZ002829,SZ002933,SZ002806,SH603659,SH603035"
SZ300448,"SZ300448,SZ300395,SZ300346,SZ300141,SZ300073,SZ300083,SZ300124,SZ300101"
SH600221,"SH600221,SH600585,SH600019,SH600031,SH600150,SH600316,SH600871"
SZ300959,"SZ300959,SZ300750,SZ300782,SZ300803,SZ300805,SZ300806,SZ300807,SZ300808"
SH600390,"SH600390,SH600585,SH600019,SH600036,SH601398,SH601288,SH601988,SH601328"
SZ000686,"SZ000686,SZ002008,SZ002202,SZ002245,SZ002415,SZ002475,SZ002508,SZ002510"
SH688244,"SH688244,SH688007,SH688012,SH688019,SH688081,SH688111,SH688169,SH688300"
BJ920914,"BJ920914,600585,002475,002008,600176,600487,600870,600309"
SZ002661,"SZ002661,SZ002008,SZ002056,SZ002179,SZ002202,SZ002243,SZ002475,SZ002594"
SH603608,"SH603608,SH603338,SH603026,SH603009,SH603659,SH603035,SH603032,SH603033"
SH603918,"SH603918,SH600522,SH600176,SH600340,SH600876,SH600481,SH600585,SH600307"
SZ300033,"SZ300033,SZ300014,SZ300024,SZ300036,SZ300059,SZ300070,SZ300072"
SZ000702,"SZ000702,SZ000858,SZ002005,SZ002236,SZ002466,SZ002558,SZ002738"
SZ002614,"SZ002614,SZ002008,SZ002475,SZ002129,SZ002245,SZ002463,SZ002050"
SZ301563,"SZ301563,SZ300751,SZ300750,SZ300749,SZ300748,SZ300747,SZ300746"
BJ920839,"BJ920839,600585,600019,600028,601888,601989,601398,601288"
SZ300600,"SZ300600,SZ300750,SZ300782,SZ300747,SZ300672,SZ300618,SZ300661"
SZ002852,"SZ002852,SZ002938,SZ002812,SZ002709,SZ002925,SZ002957,SZ002866"
SZ002095,"SZ002095,SZ002008,SZ002050,SZ002139,SZ002202,SZ002245,SZ002258,"
SZ300025,"SZ300025,SZ300014,SZ300024,SZ300033,SZ300036,SZ300044,SZ300059,SZ300063"
SZ000989,"SZ000989,SZ002008,SZ002245,SZ002475,SZ002508,SZ002594,SZ002600,SZ002709"
SH601218,"SH601218,SH600019,SH600028,SH600031,SH600036,SH600050,SH600150,SH601000"
SZ300832,"SZ300832,SZ300751,SZ300782,SZ300747,SZ300750,SZ300755,SZ300756,SZ300757"
SH605088,"SH605088,SH603338,SH603003,SH603019,SH603026,SH603032,SH603033,SH603037"
BJ920663,"BJ920663,688008,688012,688019,688029,688036,688039,688041"
SZ301339,"SZ301339,SZ300747,SZ300751,SZ300750,SZ300753,SZ300752,SZ300754"
SZ002217,"SZ002217,SZ002008,SZ002050,SZ002129,SZ002209,SZ002248,SZ002475,SZ002510"
SH603978,"SH603978,SH603305,SH603026,SH603035,SH603338,SH603606,SH603716,SH603990"
SZ300468,"SZ300468,SZ300346,SZ300316,SZ300327,SZ300373,SZ300395,SZ300408"
SZ002038,"SZ002038,SZ002008,SZ002129,SZ002245,SZ002475,SZ002508,SZ002601"
BJ920679,"BJ920679,600585,002463,600176,600309,600547,600487,600872"
SH600033,"SH600033,SH600019,SH600028,SH600036,SH600050,SH600104,SH600115,SH600150"
SZ301293,"SZ301293,SZ300750,SZ300782,SZ300769,SZ300747,SZ300787,SZ300785"
SH600977,"SH600977,SH600585,SH600309,SH6600019,SH600876,SH600111,SH6600028,SH600547"
SH603376,"SH603376,SH603009,SH603338,SH603606,SH603993,SZ002829,SZ002906,SZ002933"
SZ300077,"SZ300077,SZ300014,SZ300104,SZ300124,SZ300133,SZ300144,SZ300160,SZ300162"
BJ920075,"BJ920075,600522,002008,002463,002460,002007,002466"
SZ300862,"SZ300862,SZ300751,SZ300782,SZ300750,SZ300769,SZ300770,SZ300772"
SZ301349,"SZ301349,SZ300751,SZ300745,SZ300750,SZ300755,SZ300756,SZ300757"
SH601669,"SH601669,SH600019,SH601988,SH601398,SH601288,SH600036,SH601166,SH600000"
SZ000683,"SZ000683,SZ002005,SZ002008,SZ002010,SZ002011,SZ002013"
SZ002311,"SZ002311,SZ002245,SZ002008,SZ002475,SZ002179,SZ002050,SZ002426"
SH600508,"SH600508,SH600019,SH600028,SH600031,SH600050,SH600125,SH600150,SH600170"
SH600381,"SH600381,SH600519,SH600809,SH600779,SH600197,SH600600,SH600702"
SZ300539,"SZ300539,SZ300750,SZ300747,SZ300739,SZ300782,SZ300769,SZ300787"
SZ300299,"SZ300299,SZ300014,SZ300124,SZ300133,SZ300141,SZ300207,SZ300223,SZ300274"
SZ002701,"SZ002701,SZ002008,SZ002475,SZ002508,SZ002558,SZ002601,SZ002733,SZ002801"
SH603153,"SH603153,SH603009,SH603026,SH603033,SH603035,SH603036,SH603037,SH603038"
SH600660,"SH600660,SH600008,SH600870,SH600150,SH600583,SH600362,SH600761"
SH603193,"SH603193,SH600885,SH600519,SH603369,SH603589,SH603919,SH603987"
SH603899,"SH603899,SH603305,SH603019,SZ002829,SZ002906,SZ002933,SH603650"
SZ003000,"SZ003000,SZ002812,SZ002938,SZ002995,SZ002967,SZ002986,SZ002999,SZ002993"
SH603177,"SH603177,SH603338,SH603009,SZ002829,SZ002906,SH603606,SH603026,SZ002890"
SZ300073,"SZ300073,SZ300124,SZ300182,SZ300223,SZ300274,SZ300308,SZ300310,SZ300316"
SZ000908,"SZ000908,SZ002008,SZ002202,SZ002444,SZ002579,SZ002601,SZ002709,SZ002829"
SZ000788,"SZ000788,SZ002202,SZ002466,SZ002543,SZ002709,SZ002829,SH603007,SH603338"
SZ002047,"SZ002047,SZ002008,SZ002129,SZ002202,SZ002248,SZ002444,SZ002531"
SH603718,"SH603718,SH603305,SH603009,SH603035,SH603993,SZ002829,SZ002906,SZ002958"
SH688237,"SH688237,SH688007,SZ300751,SH688012,SH688019,SH688081,SH688008,SH688036"
SZ300489,"SZ300489,SZ300346,SZ300395,SZ300503,SZ300595,SZ300604,SZ300618,SZ300623"
SZ300180,"SZ300180,SZ300014,SZ300124,SZ300133,SZ300141,SZ300150,SZ300160,SZ300170"
SH600138,"SH600138,SH600019,SH600028,SH600031,SH600036,SH600050,SH600150,SH601000"
SH688695,"SH688695,SH688008,SH688012,SH688019,SH688029,SH688036,SH688052,SH688063"
SH603662,"SH603662,SH603305,SH603009,SH603986,SH603338,SH603035,SH603606,SH603690"
SZ002715,"SZ002715,SZ002008,SZ002245,SZ002475,SZ002508,SZ002562,SZ002601,SZ002709"
BJ920076,"BJ920076,688008,688012,688019,688029,688036,688037,688041"
SH600576,"SH600576,SH600585,SH600519,SH600809,SH600702,SH600197,SH600600"
SZ000735,"SZ000735,SZ000839,SH600876,SH600519,SH600702,SH600197"
SZ000938,"SZ000938,SZ002202,SZ002463,SZ002008,SZ002179,SZ002371,SZ002475"
SZ302132,"SZ3002132,SZ300073,SZ300124,SZ300127,SZ300130,SZ300131,SZ300132,SZ300133"
SZ002135,"SZ002135,SZ002008,SZ002056,SZ002129,SZ002245,SZ002475,SZ002508"
SH601088,"SH601088,SH600019,SH601988,SH601398,SH601288,SH601939,SH600036,SH601166"
SZ002151,"SZ002151,SZ002008,SZ002050,SZ002129,SZ002202,SZ002243,SZ002304,"
SH600999,"SH600999,SH600809,SH600547,SH600307,SH600111,SH600019,SH600028"
SH603032,"SH603032,SH603338,SH603009,SZ002829,SH603606,SZ002933,SH603659,SH603026"
SZ300015,"SZ300015,SZ300033,SZ300070,SZ300104,SZ300124,SZ300133,SZ300144,SZ300168"
SZ300791,"SZ300791,SZ300750,SZ300747,SZ300450,SZ300503,SZ300141,SZ300488,SZ300604"
BJ920592,"BJ920592,600585,002463,002202,002475,002008,002179,002056"
SZ000430,"SZ000430,SZ000703,SZ000709,SZ000725,SZ000737,SZ000756,SZ000761,SZ000780"
SZ000625,"SZ000625,SZ000703,SZ002005,SZ002008,SZ002010,SZ002011,SZ002013"
SZ000063,"SZ000063,SZ000709,SZ002245,SZ002202,SZ002179,SZ002008,SZ002036"
SH605158,"SH605158,SH603338,SH603019,SH603606,SH603007,SH603993,SH603659,SH603005"
BJ920015,"BJ920015,600519,000858,000568,600702,603198,600809"
BJ920351,"BJ920351,600585,002463,002008,600487,600171,000703,600872"
SZ301535,"SZ301535,SZ300750,SZ300747,SZ300533,SZ300450,SZ300487,SZ300661,SZ300724"
SZ000858,"SZ000858,SH603919,SH600559,SH600702,SZ000860,SZ000568,SZ000799,SH600197,SH600779,SH603589,SH600809,SH600519,SH603369,SZ002304"
SZ000572,"SZ000572,SZ000703,SZ000709,SZ000725,SZ000738,SZ000756,SZ000761,SZ000762"
SZ300072,"SZ300072,SZ300124,SZ300223,SZ300379,SZ300502,SZ300595,SZ300661,SZ300751"
SH688080,"SH688080,SH688012,SH688008,SH688019,SH688036,SH688081,SH688063,SH688099"
SH688611,"SH688611,SH688007,SH688012,SH688019,SH688029,SH688036,SH688081"
SZ300485,"SZ300485,SZ300346,SZ300124,SZ300274,SZ300073,SZ300182,SZ300395,SZ300502"
SH600818,"SH600818,SH600519,SH600887,SH600702,SH600197,SH600600,SH600559"
SZ002721,"SZ002721,SZ002008,SZ002202,SZ002236,SZ002444,SZ002579,SZ002601,SZ002709"
SZ300269,"SZ300269,SZ300014,SZ300124,SZ300223,SZ300274,SZ300308,SZ300346,SZ300357"
SZ300968,"SZ300968,SZ300750,SZ300782,SZ300769,SZ300747,SZ300793,SZ300751,SZ300755"
SH600928,"SH600928,SH600585,SH600309,SH601636,SH600876,SH600519,SH600702"
SZ001395,"SZ001395,SZ002812,SZ002916,SZ002933,SZ002967,SZ003009,SZ003035,SZ003037"
BJ920090,"BJ920090,600519,000858,000568,600702,600197,600809,600059"
SH601137,"SH601137,SH600019,SH601880,SH601989,SH601668,SH601398,SH601288,SH600036"
SH603529,"SH603529,SH603338,SH603009,SZ002829,SH603997,SZ002933,SH603659"
BJ920429,"BJ920429,600519,000858,000568,600809,600702,600197"
SH600085,"SH600085,SH600019,SH600028,SH600031,SH600036,SH600050,SH600089,SH600104"
BJ920047,"BJ920047,600519,000858,000568,000596,600702,600197,600809"
SZ000980,"SZ000980,SZ002008,SZ002027,SZ002050,SZ002129,SZ002202,SZ002245,SZ002475"
SH603158,"SH603158,SH603009,SH603305,SH603606,SZ002829,SZ002933,SZ002967,SZ300724"
SH600359,"SH600359,SH600519,SZ000858,SH603198,SH600702,SH600197,SH600809,SH600600"
SZ301551,"SZ301551,SZ300751,SZ300747,SZ300750,SZ300752,SZ300753,SZ300755"
SH600217,"SH600217,SH600585,SH600876,SH600340,SH600150,SH600481,SH600761"
BJ920553,"BJ920553,603009,603305,603659,603737,603993,603997"
SZ000530,"SZ000530,SZ000725,SZ002005,SZ002236,SZ002466,SZ002508,SZ002572,SZ002601"
SZ000869,"SZ000869,SZ002202,SZ002466,SZ002508,SZ002510,SZ002511"
SZ000062,"SZ000062,SZ002005,SZ002179,SZ002475,SZ002600,SZ002709,SZ002812"
SZ000810,"SZ000810,SZ000703,SZ000709,SZ002038,SZ002051,SZ002056,SZ002089,SZ002110"
SZ300146,"SZ300146,SZ300073,SZ300124,SZ300183,SZ300223,SZ300274,SZ300308,SZ300346"
SZ002006,"SZ002006,SZ002005,SZ002129,SZ002245,SZ002475,SZ002508,SZ002579,SZ002600"
SH688314,"SH688314,SH688008,SH688012,SH688019,SH688081,SH688126,SH688169,SH688300"
SZ300458,"SZ300458,SZ300014,SZ300124,SZ300274,SZ300308,SZ300346,SZ300395,SZ300400"
SZ000802,"SZ000802,SZ002005,SZ002008,SZ002010,SZ002011,SZ002013,SZ002015"
SZ300484,"SZ300484,SZ300346,SZ300310,SZ300073,SZ300118,SZ300141,SZ300165"
SH688018,"SH688018,SH688008,SH688012,SH688019,SH688029,SH688030,SH688036"
SH603106,"SH603106,SH603009,SH603338,SH603606,SH603026,SH603033,SH603019,SH603029"
SZ002885,"SZ002885,SZ002916,SZ002829,SZ002932,SZ002967,SZ002993,SZ300533"
SZ002086,"SZ002086,SZ002008,SZ002139,SZ002245,SZ002475,SZ002579,SZ002600,SZ002709"
SZ000877,"SZ000877,SZ002202,SZ002236,SZ002444,SZ002511,SZ002531,SZ002558"
SH600248,"SH600248,SH600585,SH600111,SH600876,SH600307,SH600481,SH600547,SH600019"
SZ003001,"SZ003001,SZ002995,SZ002829,SZ002932,SZ002967,SZ002986,SZ002997,SZ003009"
SH688335,"SH688335,SH688007,SH688012,SH688019,SH688025,SH688036,SH688041,SH688050"
SZ002779,"SZ002779,SZ002829,SZ002912,SZ002938,SZ002967,SZ003009,SZ003035,SZ003037"
SZ300569,"SZ300569,SZ300346,SZ300672,SZ300751,SZ300750,SZ300747,SZ300759"
BJ920066,"BJ920066,603025,603305,603659,603703,603806,603990"
SZ300583,"SZ300583,SZ300750,SZ300747,SZ300739,SZ300782,SZ300751,SZ300769"
SZ300225,"SZ300225,SZ300274,SZ300296,SZ300346,SZ300395,SZ300400,SZ300408,SZ300413"
SH600572,"SH600572,SH600585,SH600019,SH600036,SH601398,SH601988,SH601288,SH601328"
SZ300890,"SZ300890,SZ300750,SZ300782,SZ300747,SZ300769,SZ300770,SZ300771,SZ300772"
SH603350,"SH603350,SH600885,SH600519,SH600197,SH600702,SZ000858,SZ002304"
SH688573,"SH688573,SH688008,SZ300782,SH688012,SH688019,SH688086,SH688122,SH688300"
SZ300031,"SZ300031,SZ300014,SZ300024,SZ300033,SZ300036,SZ300040,SZ300041"
SH688363,"SH688363,SH688007,SH688012,SH688019,SH688025,SH688037,SH688063,SH688086"
SH600674,"SH600674,SH600585,SH600008,SH600874,SH600150,SH600372,SH600500"
SH688228,"SH688228,SH688007,SH688012,SH688019,SH688036,SH688086,SH688100,SH688111"
